Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
20800,13-Mar-2025,10.0,0.0,0.0,0,0.0,1738.9,-0.34999999999990905,-0.0201236165013603,2925,4575,1125,1501.7,1125,1694.85,22397.2,2025-03-14,09-17-26
20800,20-Mar-2025,2.0,0.0,0.0,0,0.0,1627.3,0.0,0.0,4950,4950,750,1480.65,750,1742.35,22397.2,2025-03-14,09-17-26
20800,27-Mar-2025,87.0,0.0,0.0,0,0.0,1600.0,0.0,0.0,5475,5250,225,1449.2,1725,1745.7,22397.2,2025-03-14,09-17-26
20800,24-Apr-2025,7.0,0.0,0.0,0,0.0,1985.9,0.0,0.0,4275,5250,600,1481.85,1725,1895.75,22397.2,2025-03-14,09-17-26
20800,29-May-2025,6.0,0.0,0.0,0,0.0,2131.65,-0.25,-0.011726628828744312,0,3525,0,0.0,1725,2192.25,22397.2,2025-03-14,09-17-26
20850,13-Mar-2025,6.0,0.0,0.0,0,0.0,1680.35,0.0,0.0,2925,4575,1125,1453.65,1125,1644.15,22397.2,2025-03-14,09-17-26
20850,20-Mar-2025,3.0,0.0,0.0,0,0.0,1747.65,0.0,0.0,5175,4950,975,1434.7,750,1603.8,22397.2,2025-03-14,09-17-26
20850,27-Mar-2025,13.0,0.0,0.0,0,0.0,1693.45,0.0,0.0,5250,6000,750,1407.4,750,1694.6,22397.2,2025-03-14,09-17-26
20850,24-Apr-2025,10.0,0.0,0.0,0,0.0,1939.85,0.0,0.0,2400,3450,450,1394.75,1725,1854.6,22397.2,2025-03-14,09-17-26
20850,29-May-2025,6.0,0.0,0.0,0,0.0,2087.45,-0.25,-0.011974900608324951,0,1725,0,0.0,1725,2146.2,22397.2,2025-03-14,09-17-26
20900,13-Mar-2025,4.0,0.0,0.0,0,0.0,1440.0,0.0,0.0,4575,3525,1125,1386.65,75,1593.3,22397.2,2025-03-14,09-17-26
20900,20-Mar-2025,4.0,0.0,0.0,0,0.0,1661.7,0.0,0.0,3525,4950,975,1396.3,750,1553.7,22397.2,2025-03-14,09-17-26
20900,27-Mar-2025,24.0,0.0,0.0,0,0.0,1584.95,0.0,0.0,5250,6225,750,1334.65,750,1607.4,22397.2,2025-03-14,09-17-26
20900,24-Apr-2025,5.0,0.0,0.0,1,13.07,1749.25,-140.54999999999995,-7.437294951846754,2550,5250,600,1391.45,1725,1800.7,22397.2,2025-03-14,09-17-26
20900,29-May-2025,7.0,0.0,0.0,0,0.0,2038.45,-0.3999999999998636,-0.0196189028128535,0,3525,0,0.0,1725,2089.85,22397.2,2025-03-14,09-17-26
20950,13-Mar-2025,6.0,0.0,0.0,0,0.0,1409.9,0.0,0.0,3450,4575,1725,1310.15,1125,1542.6,22397.2,2025-03-14,09-17-26
